sim_id,simulation_days,start_day,start_month,in_tSpDay,in_tSpNight,in_thetaLampMax,in_heatDeadZone,in_rhMax,out_yield_kg_m2,out_energy_heat_MJ_m2,out_energy_light_MJ_m2,out_energy_total_MJ_m2,out_water_L_m2,out_mean_tAir_C,out_min_tAir_C,out_mean_rh_pct,out_mean_tCan_C,out_final_cFruit,out_cost_heat_usd_m2,out_cost_light_usd_m2,out_cost_water_usd_m2,out_cost_total_usd_m2,out_cost_per_kg_yield
69,30,161,6,12.728084878128431,12.728084878128431,24.86578914710575,10.177098014559245,80.27015701020595,3.6107026367873166e-83,0.1333190537232609,0.0,0.1333190537232609,85.5582763508827,24.829996935675414,12.323263200212718,53.615298744410744,25.900166553821162,81090.80465796198,0.0010488608018038533,0.0,0.10940609181988697,0.11045495262169083,
68,30,95,4,14.766945009879716,14.766945009879716,1.3281305204488405,6.637734314483329,72.94217874757989,2.942107343400044e-56,53.79353420537443,0.08389237589642672,53.87742658127085,91.7999040040699,16.821981194788865,12.627450603217786,71.07137037975099,17.828995889447388,151355.19818214825,0.42320979517024426,0.0025866815901398237,0.11738745980969571,0.5431839365700798,
70,30,197,7,17.605357576169737,17.605357576169737,25.904568737732152,13.688779686700974,79.80764385610632,4.18894128688065e-114,0.45473609584680025,0.0,0.45473609584680025,29.87441116445581,29.695456242216107,16.5,50.47607163909817,30.71112976532103,626.903723485108,0.003577544640311319,0.0,0.038201360643584176,0.041778905283895496,
73,30,4,1,13.665077392998324,13.665077392998324,5.983907811852863,5.146793633639666,86.38649076231513,1.7825266109172437e-102,66.10165194108313,4.13885464970823,70.24050659079137,26.71945048932144,13.908164790482271,6.82663214569211,78.9907631114163,14.156267489881484,33903.7075545299,0.5200414323326918,0.12761468503267043,0.03416701198634498,0.6818231293517073,
72,30,113,4,11.750349669656563,11.750349669656563,26.3136914005254,18.84794503640122,83.34817899561111,4.4278157081726535e-52,2.8258261441936656,3.2903645658544143,6.11619071004808,92.20700741396985,21.310317796184247,11.083834922765154,78.1175435565975,22.330221603058696,161655.3522519821,0.02223161800645253,0.10145290744717778,0.11790803590055852,0.24159256135418883,
71,30,75,3,10.471126782234853,10.471126782234853,21.632758439028276,5.790406094136046,75.11670650202508,6.756248384231339e-96,32.19722689506953,0.0,32.19722689506953,69.65283411824768,13.440316196562117,8.554976341686286,67.61258750386276,14.975135779068404,51906.736276543474,0.25330519737353274,0.0,0.08906729646824801,0.34237249384178076,
76,30,281,10,17.25114772406043,17.25114772406043,36.957867768217106,12.637542581084148,78.37572915259427,2.0029211929130014e-76,59.05517058354224,6.935238254990493,65.99040883853273,45.53560384872516,19.14907552408168,9.957848626205127,76.81906138690364,19.33012781431855,100752.135405871,0.4646046595672043,0.21383651286220687,0.05822782632175158,0.7366689987511628,
74,30,166,6,17.73407283399831,12.211483126111961,20.767054575006554,16.137512992601955,79.20826556616836,3.77616879872141e-114,0.11766144068275906,0.0,0.11766144068275906,30.383899146703726,30.682790894186397,12.688027702238964,44.61754026483862,31.33020008016749,503.56112752619873,0.0009256776849923224,0.0,0.0388528591466436,0.039778536831635916,
75,30,135,5,16.04906020247066,14.510596932561715,7.2800298698798755,11.051785403851516,91.64397058667439,7.172554462116566e-57,1.974934563806605,0.0,1.974934563806605,112.13146399742982,23.2100027734141,13.902359493354234,73.9172406531298,24.024588669055024,148376.62014765895,0.015537399885871866,0.0,0.14338607285272398,0.15892347273859583,
77,30,330,12,18.023339205489727,10.345804687449391,13.267337990089326,15.088635646281444,85.83031496990964,2.8858864139949046e-97,67.77794974025551,19.098136177002818,86.87608591725832,29.801663591747225,14.91430891017195,6.371474989088212,82.8493749878738,14.830596142883445,45537.741760586505,0.5332293676247589,0.5888591987909202,0.03810833600635576,1.1601969024220347,
79,30,30,2,18.182028639919018,18.182028639919018,3.381362861063017,18.141765456119973,91.53012051265458,5.861831747641283e-77,71.59879330406817,0.8536571472327464,72.45245045130092,42.70021684930872,18.55263278541347,8.363495126859796,83.60392620406515,18.817172835056216,99260.97979820872,0.5632890847618632,0.02632109537300968,0.05460212669766292,0.6442123068325358,
78,30,129,5,12.560503961179986,12.36755076357283,29.23157063033791,9.04102643030362,87.60600553150508,7.08704846048872e-32,1.5573829635837637,0.0,1.5573829635837637,106.53295921573688,19.654881145583467,11.85064373533292,70.89518031578119,20.685012866447973,212570.41975458543,0.012252396775113968,0.0,0.13622708655328042,0.1484794833283944,
