Time,iGlob,tOut,vpOut,co2Out,wind,tSky,tSoOut,dayRadSum,isDay,isDaySmooth,hElevation
Time since start of data,Outdoor global solar radiation,Outdoor temperature,Outdoor vapor pressure,Outdoor CO2 concentration,Outdoor wind speed,Apparent sky temperature,Soil temperature at 2 m depth,Daily sum of outdoor global solar radiation,Switch determining if it is day or night. Used for control purposes,Smooth switch determining if it is day or night. Used for control purposes,Elevation at location
s,W m**-2,°C,Pa,mg m**-3,m s**-1,°C,°C,MJ m**-2,-,-,m above sea level
14968800,193.0,18.0,924.3238812061813,773.7318182511093,0.0,-5.720397049500946,16.07030382897967,26.009999999999998,1.0,1.0,1612.0
14972400,383.0,18.2,1060.764776267011,773.2006826284897,0.0,-5.260499215095706,16.073570229091498,26.009999999999998,1.0,1.0,1612.0
14976000,562.0,28.0,1501.5148831813035,748.0392458369931,1.5,-2.9958049512601406,16.076833299337157,26.009999999999998,1.0,1.0,1612.0
14979600,731.0,31.0,1070.1534694904738,740.6609202163751,0.0,-0.35123989388597465,16.080093038037546,26.009999999999998,1.0,1.0,1612.0
14983200,882.0,32.0,1132.3977216821536,738.2337174629214,0.0,0.9427035704799209,16.083349443515285,26.009999999999998,1.0,1.0,1612.0
14986800,945.0,35.0,948.0197197248051,731.0466295109863,0.0,2.8499189638018834,16.086602514094697,26.009999999999998,1.0,1.0,1612.0
14990400,861.0,35.0,892.2538538586401,731.0466295109863,2.1,8.346163054365718,16.089852248101824,26.009999999999998,1.0,1.0,1612.0
14994000,700.0,34.0,844.2529020283455,733.4267259769183,2.1,9.329398990383481,16.09309864386443,26.009999999999998,1.0,1.0,1612.0
14997600,554.0,35.0,836.487987992475,731.0466295109863,5.7,12.219097197280291,16.09634169971199,26.009999999999998,1.0,1.0,1612.0
15001200,424.0,33.0,848.4154872386449,735.8223710070569,3.1,12.786622235304037,16.099581413975702,26.009999999999998,1.0,1.0,1612.0
15004800,377.0,33.0,1048.0426607065613,735.8223710070569,7.2,12.219097197280291,16.10281778498848,26.009999999999998,1.0,1.0,1612.0
15008400,330.0,32.0,1038.0312448753075,738.2337174629214,9.8,9.91444747927602,16.106050811084966,26.009999999999998,1.0,1.0,1612.0
15012000,180.0,30.0,1221.5095621347332,743.1041361827823,5.7,6.146024394745439,16.109280490601513,26.009999999999998,1.0,1.0,1612.0
15015600,47.0,30.0,1558.4777172063837,743.1041361827823,5.1,4.306433483986041,16.112506821876206,26.009999999999998,1.0,1.0,1612.0
15019200,3.0,21.9,1201.9551614114214,763.5045547663462,2.1,6.549924255894041,16.115729803248843,26.009999999999998,1.0,1.0,1612.0
15022800,0.0,21.5,1122.038229615705,764.5410449136618,0.0,7.94996761371408,16.118949433060955,26.009999999999998,0.0,0.0,1612.0
15026400,0.0,19.8,1079.7953353579946,768.977705696571,1.5,6.549924255894041,16.12216570965579,26.009999999999998,0.0,0.0,1612.0
15030000,0.0,19.8,1079.7953353579946,768.977705696571,1.5,7.352514783551385,16.125378631378325,26.009999999999998,0.0,0.0,1612.0
15033600,0.0,24.0,1334.5502269142105,758.1087628598702,3.1,10.108659907396202,16.12858819657527,23.3568,0.0,0.0,1612.0
15037200,0.0,22.0,998.970854171031,763.245871197054,8.8,7.94996761371408,16.131794403595045,23.3568,0.0,0.0,1612.0
15040800,0.0,21.0,989.3495596393016,765.8406217365646,3.6,8.148274592497842,16.13499725078782,23.3568,0.0,0.0,1612.0
15044400,0.0,16.1,1293.5693213246939,778.8142398748848,3.6,8.543635054473782,16.13819673650547,23.3568,0.0,0.0,1612.0
15048000,0.0,15.9,1349.1654023816773,779.353118435601,3.1,7.152512863335971,16.141392859101618,23.3568,0.0,0.0,1612.0
15051600,31.0,15.8,1358.471553313631,779.6228374591121,1.5,5.332926905358363,16.14458561693161,23.3568,1.0,1.0,1612.0
15055200,146.0,18.0,1211.8913109147709,773.7318182511093,1.5,3.4769580345465556,16.147775008352532,23.3568,1.0,1.0,1612.0
15058800,343.0,22.0,1919.0755882759279,763.245871197054,2.1,0.7283172480239841,16.150961031723188,23.3568,1.0,1.0,1612.0
15062400,523.0,23.0,1368.4914035022289,760.6686438757739,2.1,0.5134262883606198,16.15414368540413,23.3568,1.0,1.0,1612.0
15066000,670.0,25.0,1353.5341186944452,755.5660536099631,1.5,2.0071612827447325,16.157322967757626,23.3568,1.0,1.0,1612.0
15069600,778.0,27.0,1239.481984268339,750.5314638807612,2.1,3.89262706263969,16.160498877147695,23.3568,1.0,1.0,1612.0
15073200,799.0,28.0,1276.287650704108,748.0392458369931,3.6,6.146024394745439,16.16367141194009,23.3568,1.0,1.0,1612.0
15076800,723.0,29.0,1073.845022087347,745.5635243548253,3.1,6.952081907257593,16.166840570502288,23.3568,1.0,1.0,1612.0
15080400,629.0,23.0,1089.207443603815,760.6686438757739,1.5,9.719834474953132,16.170006351203515,23.3568,1.0,1.0,1612.0
15084000,536.0,21.5,1300.5443116000215,764.5410449136618,1.5,7.352514783551385,16.173168752414735,23.3568,1.0,1.0,1612.0
15087600,461.0,27.0,991.5855874146714,750.5314638807612,0.0,7.352514783551385,16.176327772508646,23.3568,1.0,1.0,1612.0
15091200,390.0,25.0,1322.0565810503883,755.5660536099631,7.2,8.148274592497842,16.17948340985969,23.3568,1.0,1.0,1612.0
15094800,269.0,18.0,1027.0265346735348,773.7318182511093,8.8,5.332926905358363,16.182635662844042,23.3568,1.0,1.0,1612.0
15098400,143.0,19.0,1311.7910171305182,771.0834122327931,3.1,4.306433483986041,16.18578452983963,23.3568,1.0,1.0,1612.0
15102000,43.0,20.0,1232.7674735387711,768.4530748211171,2.1,4.512644279220069,16.188930009226112,23.3568,1.0,1.0,1612.0
15105600,4.0,15.5,1192.4271572910332,780.4331158282018,3.6,2.8499189638018834,16.1920720993849,23.3568,1.0,1.0,1612.0
15109200,0.0,18.0,1211.8913109147709,773.7318182511093,0.0,2.4295065950944945,16.195210798699147,23.3568,0.0,0.0,1612.0
15112800,0.0,14.7,1266.1041978712306,782.6021152816068,2.6,3.6850265968540725,16.198346105553746,23.3568,0.0,0.0,1612.0
15116400,0.0,17.0,1311.615431438408,776.3984796960553,3.6,2.0071612827447325,16.201478018335337,23.3568,0.0,0.0,1612.0
15120000,0.0,16.0,1484.5081443239794,779.0835859720231,2.6,4.306433483986041,16.204606535432315,23.958,0.0,0.0,1612.0
15123600,0.0,15.0,1494.5318331159754,781.7873291126513,1.5,3.6850265968540725,16.207731655234813,23.958,0.0,0.0,1612.0
15127200,0.0,16.0,1393.989355035932,779.0835859720231,0.0,5.740364610542656,16.210853376134715,23.958,0.0,0.0,1612.0
15130800,0.0,15.0,1392.6319354035224,781.7873291126513,0.0,2.4295065950944945,16.213971696525654,23.958,0.0,0.0,1612.0
15134400,0.0,11.6,1048.371066242662,791.1221031916083,0.0,-0.13430233868581354,16.217086614803012,23.958,0.0,0.0,1612.0
15138000,48.0,11.3,961.0828008387412,791.9564734885232,0.0,-2.549636304907949,16.220198129363926,23.958,1.0,1.0,1612.0
15141600,180.0,12.8,1060.5603022215844,787.8021293366338,0.0,-1.6638622227677047,16.22330623860728,23.958,1.0,1.0,1612.0
15145200,364.0,17.0,1388.7692803465493,776.3984796960553,0.0,-1.6638622227677047,16.226410940933704,23.958,1.0,1.0,1612.0
15148800,550.0,18.0,1396.7560871560074,773.7318182511093,1.5,-0.5686962325619334,16.2295122347456,23.958,1.0,1.0,1612.0
15152400,713.0,21.0,1310.8881665220745,765.8406217365646,1.5,0.08211931175037535,16.232610118447102,23.958,1.0,1.0,1612.0
15156000,826.0,22.0,1314.435334435567,763.245871197054,2.6,-0.13430233868581354,16.23570459044412,23.958,1.0,1.0,1612.0
15159600,862.0,23.0,1312.634611522546,760.6686438757739,0.0,1.7952572663021442,16.2387956491443,23.958,1.0,1.0,1612.0
15163200,823.0,25.0,1731.2645704231277,755.5660536099631,4.1,6.549924255894041,16.241883292957056,23.958,1.0,1.0,1612.0
15166800,705.0,18.0,1211.8913109147709,773.7318182511093,5.7,8.148274592497842,16.24496752029356,23.958,1.0,1.0,1612.0
15170400,595.0,19.2,1195.3697203718127,770.5559051951786,1.5,7.152512863335971,16.248048329566736,23.958,1.0,1.0,1612.0
15174000,457.0,15.0,1018.9989771245287,781.7873291126513,2.6,5.94341561115192,16.25112571919126,23.958,1.0,1.0,1612.0
15177600,274.0,16.0,1158.6405028870083,779.0835859720231,0.0,9.133572599573824,16.254199687583593,23.958,1.0,1.0,1612.0
15181200,153.0,17.0,1697.384675979116,776.3984796960553,2.1,7.5520898046934235,16.257270233161933,23.958,1.0,1.0,1612.0
15184800,76.0,17.0,1581.6539026169035,776.3984796960553,0.0,5.332926905358363,16.260337354346245,23.958,1.0,1.0,1612.0
15188400,26.0,16.0,1701.7532386152934,779.0835859720231,2.1,4.512644279220069,16.263401049558258,23.958,1.0,1.0,1612.0
15192000,3.0,16.0,1593.1306914696365,779.0835859720231,0.0,4.512644279220069,16.26646131722147,23.958,1.0,1.0,1612.0
15195600,0.0,13.0,1492.3392580234563,787.2515075443316,1.5,2.639953107047859,16.269518155761126,23.958,0.0,0.0,1612.0
15199200,0.0,13.0,1492.3392580234563,787.2515075443316,0.0,0.298027911111717,16.27257156360426,23.958,0.0,0.0,1612.0
15202800,0.0,13.0,1492.3392580234563,787.2515075443316,1.5,4.306433483986041,16.275621539179646,23.958,0.0,0.0,1612.0
15206400,0.0,13.0,1492.3392580234563,787.2515075443316,0.0,6.7512197616709955,16.27866808091784,18.9432,0.0,0.0,1612.0
15210000,0.0,12.0,1397.8274706927145,790.0123404657564,0.0,8.543635054473782,16.28171118725116,18.9432,0.0,0.0,1612.0
15213600,0.0,13.0,1402.7989025420488,787.2515075443316,2.6,8.148274592497842,16.28475085661369,18.9432,0.0,0.0,1612.0
15217200,0.0,13.0,1402.7989025420488,787.2515075443316,0.0,8.937337811128032,16.28778708744129,18.9432,0.0,0.0,1612.0
15220800,0.0,13.0,1402.7989025420488,787.2515075443316,0.0,6.7512197616709955,16.290819878171583,18.9432,0.0,0.0,1612.0
15224400,23.0,13.0,1402.7989025420488,787.2515075443316,1.5,6.3481932020228555,16.29384922724396,18.9432,1.0,1.0,1612.0
15228000,113.0,12.1,1083.41765469008,789.7353860957422,0.0,4.923692990332199,16.29687513309959,18.9432,1.0,1.0,1612.0
15231600,246.0,13.2,1300.2345407102225,786.7016549111594,0.0,1.7952572663021442,16.29989759418141,18.9432,1.0,1.0,1612.0
15235200,418.0,19.0,1617.8755877943058,771.0834122327931,1.5,2.0071612827447325,16.30291660893413,18.9432,1.0,1.0,1612.0
15238800,634.0,19.0,1508.559669700096,771.0834122327931,0.0,1.7952572663021442,16.30593217580423,18.9432,1.0,1.0,1612.0
15242400,707.0,20.0,1581.663928313895,768.4530748211171,0.0,0.08211931175037535,16.308944293239975,18.9432,1.0,1.0,1612.0
15246000,613.0,18.0,1150.269718834359,773.7318182511093,3.1,5.128535628668999,16.31195295969139,18.9432,1.0,1.0,1612.0
15249600,495.0,19.0,1224.3382826551506,771.0834122327931,2.1,5.332926905358363,16.314958173610286,18.9432,1.0,1.0,1612.0
15253200,434.0,15.0,1392.6319354035224,781.7873291126513,2.6,8.148274592497842,16.317959933450247,18.9432,1.0,1.0,1612.0
15256800,457.0,14.0,1114.69064620252,784.5099038266079,2.1,8.346163054365718,16.32095823766664,18.9432,1.0,1.0,1612.0
15260400,434.0,14.0,1242.0838629113796,784.5099038266079,2.6,6.146024394745439,16.3239530847166,18.9432,1.0,1.0,1612.0
15264000,315.0,16.0,1393.989355035932,779.0835859720231,2.6,7.5520898046934235,16.32694447305905,18.9432,1.0,1.0,1612.0
15267600,205.0,16.0,1393.989355035932,779.0835859720231,3.6,5.128535628668999,16.329932401154693,18.9432,1.0,1.0,1612.0
15271200,123.0,13.5,1048.3319941427153,785.8783146129791,3.6,2.4295065950944945,16.332916867465997,18.9432,1.0,1.0,1612.0
15274800,42.0,13.1,1276.7781925535362,786.9764851836172,4.6,1.5828621620615877,16.33589787045723,18.9432,1.0,1.0,1612.0
15278400,3.0,11.9,944.2969619155474,790.2894891556234,3.1,-1.2242071182337781,16.33887540859444,18.9432,1.0,1.0,1612.0
15282000,0.0,12.2,963.0823660947328,789.4586258412842,2.6,-1.0051769021057453,16.34184948034545,18.9432,0.0,0.0,1612.0
15285600,0.0,11.2,888.4503997990712,792.2349881618094,5.7,-5.720397049500946,16.344820084179865,18.9432,0.0,0.0,1612.0
15289200,0.0,10.9,1143.977448574898,793.0717087970797,1.5,-2.7724445330764524,16.347787218569085,18.9432,0.0,0.0,1612.0
15292800,0.0,10.7,859.506147428493,793.630505139371,2.1,2.4295065950944945,16.350750881986286,24.249599999999997,0.0,0.0,1612.0
15296400,0.0,10.1,1109.377149756596,795.3116288925347,1.5,0.7283172480239841,16.353711072906442,24.249599999999997,0.0,0.0,1612.0
15300000,0.0,10.0,1004.0442039424256,795.5925088603584,0.0,-0.13430233868581354,16.356667789806295,24.249599999999997,0.0,0.0,1612.0
15303600,0.0,9.6,977.5490363769453,796.7180155041926,1.5,-0.13430233868581354,16.359621031164394,24.249599999999997,0.0,0.0,1612.0
15307200,0.0,10.1,1010.7658475560096,795.3116288925347,1.5,2.218576852667752,16.362570795461064,24.249599999999997,0.0,0.0,1612.0
15310800,35.0,13.0,1149.1012286780613,787.2515075443316,0.0,0.08211931175037535,16.365517081178425,24.249599999999997,1.0,1.0,1612.0
15314400,148.0,14.0,1066.918189936698,784.5099038266079,1.5,0.5134262883606198,16.36845988680038,24.249599999999997,1.0,1.0,1612.0
15318000,312.0,16.0,1140.5367450293988,779.0835859720231,1.5,-2.7724445330764524,16.371399210812637,24.249599999999997,1.0,1.0,1612.0
15321600,493.0,18.0,1150.269718834359,773.7318182511093,2.6,-2.3273770919356593,16.374335051702673,24.249599999999997,1.0,1.0,1612.0
15325200,626.0,20.0,1349.0662917971456,768.4530748211171,2.1,-1.4437678889813697,16.377267407959785,24.249599999999997,1.0,1.0,1612.0
15328800,751.0,21.0,1360.3556445040397,765.8406217365646,2.1,-1.6638622227677047,16.38019627807504,24.249599999999997,1.0,1.0,1612.0
15332400,883.0,21.0,1385.0893834950223,765.8406217365646,4.1,-1.6638622227677047,16.383121660541313,24.249599999999997,1.0,1.0,1612.0
15336000,858.0,21.0,1335.621905513057,765.8406217365646,1.5,-0.5686962325619334,16.386043553853266,24.249599999999997,1.0,1.0,1612.0
15339600,768.0,18.0,1211.8913109147709,773.7318182511093,1.5,2.639953107047859,16.38896195650736,24.249599999999997,1.0,1.0,1612.0
15343200,648.0,21.0,989.3495596393016,765.8406217365646,4.1,3.6850265968540725,16.39187686700184,24.249599999999997,1.0,1.0,1612.0
15346800,461.0,21.0,1434.556861476987,765.8406217365646,0.0,4.099761881760742,16.39478828383678,24.249599999999997,1.0,1.0,1612.0
15350400,332.0,14.9,944.9826767614517,782.0587359271324,1.5,2.218576852667752,16.397696205514016,24.249599999999997,1.0,1.0,1612.0
15354000,234.0,15.0,1307.7153539764786,781.7873291126513,5.1,3.268418905544422,16.400600630537205,24.249599999999997,1.0,1.0,1612.0
15357600,133.0,13.0,970.0205177152466,787.2515075443316,3.6,3.89262706263969,16.403501557411786,24.249599999999997,1.0,1.0,1612.0
15361200,50.0,15.0,1307.7153539764786,781.7873291126513,2.6,5.332926905358363,16.40639898464502,24.249599999999997,1.0,1.0,1612.0
15364800,4.0,15.0,1137.8821911223904,781.7873291126513,2.6,0.298027911111717,16.409292910745943,24.249599999999997,1.0,1.0,1612.0
15368400,0.0,15.0,1222.7987725494345,781.7873291126513,4.1,2.218576852667752,16.412183334225418,24.249599999999997,0.0,0.0,1612.0
15372000,0.0,14.0,1305.7804712658092,784.5099038266079,1.5,5.94341561115192,16.41507025359609,24.249599999999997,0.0,0.0,1612.0
15375600,0.0,11.9,999.8438420282265,790.2894891556234,3.6,1.5828621620615877,16.417953667372426,24.249599999999997,0.0,0.0,1612.0
15379200,0.0,11.8,924.311398623398,790.5668323699261,0.0,-5.490151805736218,16.420833574070677,24.4944,0.0,0.0,1612.0
15382800,0.0,11.4,1155.565017567997,791.6781545732226,1.5,-7.349013202905894,16.42370997220891,24.4944,0.0,0.0,1612.0
15386400,0.0,10.9,870.9828301649793,793.0717087970797,2.1,-5.951238527387773,16.426582860307,24.4944,0.0,0.0,1612.0
15390000,0.0,8.3,1015.7831835493979,800.3980063379302,1.5,-7.349013202905894,16.42945223688662,24.4944,0.0,0.0,1612.0
15393600,0.0,8.2,889.5937666080042,800.6824911455855,0.0,-6.880639603694931,16.432318100471253,24.4944,0.0,0.0,1612.0
15397200,50.0,8.1,948.2393484120088,800.9671782535482,0.0,-7.584131510631607,16.435180449586195,24.4944,1.0,1.0,1612.0
15400800,183.0,10.1,887.5017198052767,795.3116288925347,0.0,-6.6473766902308284,16.43803928275854,24.4944,1.0,1.0,1612.0
15404400,365.0,13.3,1126.1064278248243,786.4270165257827,1.5,-4.575062054595946,16.440894598517204,24.4944,1.0,1.0,1612.0
15408000,523.0,17.0,1060.8654224869476,776.3984796960553,2.1,-5.260499215095706,16.4437463953929,24.4944,1.0,1.0,1612.0
15411600,631.0,19.0,1071.2959973232566,771.0834122327931,2.1,-4.347744933698607,16.446594671918167,24.4944,1.0,1.0,1612.0
15415200,758.0,20.0,1139.7284189320712,768.4530748211171,1.5,-0.7866742587479507,16.449439426627336,24.4944,1.0,1.0,1612.0
15418800,802.0,21.0,1063.5507766122491,765.8406217365646,1.5,-0.35123989388597465,16.45228065805656,24.4944,1.0,1.0,1612.0
15422400,798.0,20.0,1000.1698370220217,768.4530748211171,6.2,1.1565880122405474,16.455118364743814,24.4944,1.0,1.0,1612.0
15426000,762.0,17.0,1003.0000358058413,776.3984796960553,2.1,4.306433483986041,16.457952545228874,24.4944,1.0,1.0,1612.0
15429600,617.0,19.0,1005.7064464667308,771.0834122327931,3.6,3.4769580345465556,16.460783198053335,24.4944,1.0,1.0,1612.0
15433200,487.0,21.0,1113.0182545942143,765.8406217365646,1.5,4.512644279220069,16.463610321760612,24.4944,1.0,1.0,1612.0
15436800,368.0,22.0,1261.8579210581443,763.245871197054,1.5,3.268418905544422,16.466433914895926,24.4944,1.0,1.0,1612.0
15440400,258.0,19.0,1136.8855481797825,771.0834122327931,4.6,3.89262706263969,16.469253976006318,24.4944,1.0,1.0,1612.0
15444000,150.0,18.0,1068.1075960604762,773.7318182511093,3.1,4.099761881760742,16.47207050364065,24.4944,1.0,1.0,1612.0
15447600,48.0,18.0,1068.1075960604762,773.7318182511093,1.5,0.08211931175037535,16.474883496349605,24.4944,1.0,1.0,1612.0
15451200,4.0,13.9,1123.326100006459,784.7832046117767,2.1,-2.3273770919356593,16.47769295268568,24.4944,1.0,1.0,1612.0
15454800,0.0,17.0,1003.0000358058413,776.3984796960553,1.5,-1.2242071182337781,16.48049887120319,24.4944,0.0,0.0,1612.0
15458400,0.0,12.8,869.0702476537982,787.8021293366338,0.0,-4.802957837175882,16.48330125045827,24.4944,0.0,0.0,1612.0
15462000,0.0,11.4,967.449782149951,791.6781545732226,1.5,-4.347744933698607,16.48610008900888,24.4944,0.0,0.0,1612.0
15465600,0.0,10.8,929.7969998302631,793.3510085712642,0.0,-7.349013202905894,16.488895385414807,25.516800000000003,0.0,0.0,1612.0
15469200,0.0,9.8,809.4896947110393,796.1548644064691,2.1,-6.6473766902308284,16.49168713823765,25.516800000000003,0.0,0.0,1612.0
15472800,0.0,8.7,807.9556552102173,799.2620858038335,0.0,-6.6473766902308284,16.49447534604084,25.516800000000003,0.0,0.0,1612.0
15476400,0.0,8.8,858.6119393279857,798.9786092704752,0.0,-6.1826798545142765,16.497260007389624,25.516800000000003,0.0,0.0,1612.0
15480000,0.0,8.3,961.1711844338388,800.3980063379302,0.0,-7.819875967085466,16.50004112085108,25.516800000000003,0.0,0.0,1612.0
15483600,50.0,7.9,935.4609132033085,801.5371602341594,0.0,-7.819875967085466,16.50281868499411,25.516800000000003,1.0,1.0,1612.0
15487200,175.0,9.8,990.7187308403765,796.1548644064691,0.0,-6.6473766902308284,16.505592698389442,25.516800000000003,1.0,1.0,1612.0
15490800,350.0,16.0,1231.0555343174465,779.0835859720231,1.5,-4.802957837175882,16.50836315960963,25.516800000000003,1.0,1.0,1612.0
15494400,527.0,16.0,1231.0555343174465,779.0835859720231,0.0,-3.4441952020391113,16.51113006722906,25.516800000000003,1.0,1.0,1612.0
15498000,672.0,17.0,1311.615431438408,776.3984796960553,1.5,-1.4437678889813697,16.513893419823944,25.516800000000003,1.0,1.0,1612.0
15501600,739.0,20.0,1302.546764493796,768.4530748211171,0.0,0.08211931175037535,16.516653215972322,25.516800000000003,1.0,1.0,1612.0
15505200,752.0,21.0,1310.8881665220745,765.8406217365646,2.1,3.0594067191289582,16.51940945425407,25.516800000000003,1.0,1.0,1612.0
15508800,797.0,22.0,1209.2805076807217,763.245871197054,1.5,3.89262706263969,16.522162133250884,25.516800000000003,1.0,1.0,1612.0
15512400,739.0,23.0,1228.8494235530218,760.6686438757739,1.5,4.923692990332199,16.5249112515463,25.516800000000003,1.0,1.0,1612.0
15516000,674.0,23.0,1061.2790476139735,760.6686438757739,2.1,6.146024394745439,16.527656807725684,25.516800000000003,1.0,1.0,1612.0
15519600,631.0,22.0,1077.836974237165,763.245871197054,5.7,2.639953107047859,16.530398800376236,25.516800000000003,1.0,1.0,1612.0
15523200,469.0,23.0,1061.2790476139735,760.6686438757739,5.1,3.4769580345465556,16.533137228086986,25.516800000000003,1.0,1.0,1612.0
15526800,301.0,23.0,1061.2790476139735,760.6686438757739,2.6,5.740364610542656,16.535872089448805,25.516800000000003,1.0,1.0,1612.0
15530400,158.0,22.0,1077.836974237165,763.245871197054,2.6,6.146024394745439,16.53860338305439,25.516800000000003,1.0,1.0,1612.0
15534000,50.0,21.0,1607.693034413865,765.8406217365646,2.1,2.8499189638018834,16.541331107498284,25.516800000000003,1.0,1.0,1612.0
15537600,4.0,15.7,1367.5982198031327,779.8927432363181,2.1,4.512644279220069,16.54405526137686,25.516800000000003,1.0,1.0,1612.0
15541200,0.0,14.8,1374.8673324197973,782.3303312512953,0.0,-0.5686962325619334,16.54677584328833,25.516800000000003,0.0,0.0,1612.0
15544800,0.0,17.0,1388.7692803465493,776.3984796960553,0.0,-4.347744933698607,16.549492851832746,25.516800000000003,0.0,0.0,1612.0
15548400,0.0,15.0,1392.6319354035224,781.7873291126513,1.5,-4.802957837175882,16.552206285611994,25.516800000000003,0.0,0.0,1612.0
15552000,0.0,12.1,1013.0658589309838,789.7353860957422,0.0,-2.9958049512601406,16.554916143229807,28.4868,0.0,0.0,1612.0
15555600,0.0,11.6,980.2950229801514,791.1221031916083,0.0,-4.121003057659834,16.557622423291747,28.4868,0.0,0.0,1612.0
15559200,0.0,10.2,1091.980222504559,795.0309471812617,0.0,-3.4441952020391113,16.560325124405228,28.4868,0.0,0.0,1612.0
15562800,0.0,9.0,1007.6634427204917,798.4122590246694,0.0,-3.8948330412528662,16.5630242451795,28.4868,0.0,0.0,1612.0
15566400,0.0,9.1,1014.4641550248118,798.1293848850681,0.0,-3.4441952020391113,16.565719784225656,28.4868,0.0,0.0,1612.0
15570000,50.0,9.1,887.6561356467104,798.1293848850681,0.0,-3.8948330412528662,16.568411740156634,28.4868,1.0,1.0,1612.0
15573600,186.0,11.2,954.7526684407928,792.2349881618094,0.0,-5.490151805736218,16.571100111587217,28.4868,1.0,1.0,1612.0
15577200,375.0,17.0,1311.615431438408,776.3984796960553,1.5,-3.6692315304515546,16.573784897134026,28.4868,1.0,1.0,1612.0
15580800,566.0,19.0,1311.7910171305182,771.0834122327931,2.6,-2.3273770919356593,16.57646609541553,28.4868,1.0,1.0,1612.0
15584400,718.0,20.0,1302.546764493796,768.4530748211171,3.1,-1.2242071182337781,16.579143705052047,28.4868,1.0,1.0,1612.0
15588000,834.0,22.0,1393.301454501701,763.245871197054,1.5,0.7283172480239841,16.58181772466574,28.4868,1.0,1.0,1612.0
15591600,905.0,23.0,1312.634611522546,760.6686438757739,0.0,1.7952572663021442,16.58448815288062,28.4868,1.0,1.0,1612.0
15595200,918.0,25.0,1227.6239681182178,755.5660536099631,2.6,3.268418905544422,16.587154988322542,28.4868,1.0,1.0,1612.0
15598800,909.0,26.0,1502.7813009633967,753.0403439204762,0.0,4.306433483986041,16.58981822961922,28.4868,1.0,1.0,1612.0
15602400,796.0,25.0,1133.191355186047,755.5660536099631,3.1,4.512644279220069,16.5924778754002,28.4868,1.0,1.0,1612.0
15606000,642.0,25.0,1385.011656338502,755.5660536099631,1.5,5.128535628668999,16.595133924296896,28.4868,1.0,1.0,1612.0
15609600,474.0,25.0,1070.2362798979334,755.5660536099631,2.6,4.512644279220069,16.59778637494256,28.4868,1.0,1.0,1612.0
15613200,304.0,25.0,1542.3993445587864,755.5660536099631,3.1,6.7512197616709955,16.600435225972312,28.4868,1.0,1.0,1612.0
15616800,178.0,19.5,1556.0893086189078,769.7659965276284,1.7,5.740364610542656,16.603080476023102,28.4868,1.0,1.0,1612.0
15620400,54.0,17.5,1532.7525677785404,775.0628552685721,1.7,4.718396657723815,16.605722123733745,28.4868,1.0,1.0,1612.0
15624000,4.0,15.6,1482.4353128224818,780.1628359612483,1.7,4.718396657723815,16.608360167744916,28.4868,1.0,1.0,1612.0
15627600,0.0,13.8,1383.3087654129572,785.0566958836399,1.1,2.218576852667752,16.61099460669913,28.4868,0.0,0.0,1612.0
15631200,0.0,12.8,1310.9703735794585,787.8021293366338,0.0,-0.13430233868581354,16.613625439240767,28.4868,0.0,0.0,1612.0
15634800,0.0,11.3,1188.005128814555,791.9564734885232,0.0,-0.35123989388597465,16.616252664016063,28.4868,0.0,0.0,1612.0
15638400,0.0,9.9,1094.6654969777949,795.8735872948613,0.5,-7.114517177073878,16.618876279673103,30.754799999999996,0.0,0.0,1612.0
15642000,0.0,9.5,1042.0725180012992,796.9998899126498,0.9,-7.349013202905894,16.621496284861838,30.754799999999996,0.0,0.0,1612.0
15645600,0.0,8.6,969.7138689112262,799.54576356277,0.9,-8.530905468618926,16.62411267823407,30.754799999999996,0.0,0.0,1612.0
15649200,0.0,9.1,991.4081515015207,798.1293848850681,1.3,-8.056250476995217,16.626725458443463,30.754799999999996,0.0,0.0,1612.0
15652800,0.0,10.7,1064.7613468144018,793.630505139371,0.8,-2.549636304907949,16.62933462414554,30.754799999999996,0.0,0.0,1612.0
15656400,46.0,12.6,1134.0279250676365,788.3535219030988,0.4,-3.6692315304515546,16.63194017399768,30.754799999999996,1.0,1.0,1612.0
15660000,156.0,11.0,1073.0636432028834,792.7926056090462,1.5,-2.3273770919356593,16.63454210665913,30.754799999999996,1.0,1.0,1612.0
15663600,343.0,15.0,1358.665302832705,781.7873291126513,0.0,-1.4437678889813697,16.637140420790995,30.754799999999996,1.0,1.0,1612.0
15667200,568.0,16.0,1231.0555343174465,779.0835859720231,0.0,-4.575062054595946,16.63973511505624,30.754799999999996,1.0,1.0,1612.0
15670800,752.0,18.0,1211.8913109147709,773.7318182511093,0.0,-3.6692315304515546,16.64232618811969,30.754799999999996,1.0,1.0,1612.0
15674400,887.0,21.0,1137.7519935851967,765.8406217365646,0.0,-2.1056637479309757,16.644913638648045,30.754799999999996,1.0,1.0,1612.0
15678000,977.0,22.0,1130.4143876145877,763.245871197054,1.5,-0.35123989388597465,16.647497465309858,30.754799999999996,1.0,1.0,1612.0
15681600,988.0,25.0,1007.2812046098197,755.5660536099631,1.5,0.08211931175037535,16.650077666775545,30.754799999999996,1.0,1.0,1612.0
15685200,944.0,26.0,1001.8542006422645,753.0403439204762,2.6,3.89262706263969,16.652654241717403,30.754799999999996,1.0,1.0,1612.0
