Time,iGlob,tOut,vpOut,co2Out,wind,tSky,tSoOut,dayRadSum,isDay,isDaySmooth,hElevation
Time since start of data,Outdoor global solar radiation,Outdoor temperature,Outdoor vapor pressure,Outdoor CO2 concentration,Outdoor wind speed,Apparent sky temperature,Soil temperature at 2 m depth,Daily sum of outdoor global solar radiation,Switch determining if it is day or night,Smooth switch determining if it is day or night,Elevation at location
s,W m**-2,°C,Pa,mg m**-3,m s**-1,°C,°C,MJ m**-2,-,-,m above sea level
239400.0,0.0,11.700000000000001,296.30619881179496,790.8443703135351,1.480000000000002,-0.29999999999999893,15.24125085767268,0.0018,0.0,0.0,1551.0
239520.0,0.0,11.700000000000001,296.30619881179496,790.8443703135351,1.480000000000002,-0.29999999999999893,15.24125085767268,0.0018,0.0,0.0,1551.0
239640.0,0.0,11.700000000000001,296.30619881179496,790.8443703135351,1.480000000000002,-0.29999999999999893,15.24125085767268,0.0018,0.0,0.0,1551.0
239760.0,0.0,11.529999999999998,297.88463610989163,791.3166323022709,1.3499999999999985,-0.4700000000000024,15.24125085767268,0.0018,0.0,0.0,1551.0
239880.0,0.0,11.529999999999998,297.88463610989163,791.3166323022709,1.3499999999999985,-0.4700000000000024,15.24125085767268,0.0018,0.0,0.0,1551.0
240000.0,0.0,11.44,297.87296242399134,791.5668817731138,1.2699999999999996,-0.5600000000000005,15.24125085767268,0.0018,0.0,0.0,1551.0
240120.0,0.0,11.44,297.87296242399134,791.5668817731138,1.2699999999999996,-0.5600000000000005,15.24125085767268,0.0018,0.0,0.0,1551.0
240240.0,0.0,11.280000000000001,297.8089029599323,792.0121607559346,1.8699999999999988,-0.7199999999999989,15.24125085767268,0.0018,0.0,0.0,1551.0
240360.0,0.0,11.280000000000001,297.8089029599323,792.0121607559346,1.8699999999999988,-0.7199999999999989,15.24125085767268,0.0018,0.0,0.0,1551.0
240480.0,0.0,11.280000000000001,297.8089029599323,792.0121607559346,1.8699999999999988,-0.7199999999999989,15.24125085767268,0.0018,0.0,0.0,1551.0
240600.0,0.0,11.229999999999999,294.7006848610697,792.1514131929475,1.8800000000000014,-0.7700000000000014,15.24125085767268,0.0018,0.0,0.0,1551.0
240720.0,0.0,11.229999999999999,294.7006848610697,792.1514131929475,1.8800000000000014,-0.7700000000000014,15.24125085767268,0.0018,0.0,0.0,1551.0
240840.0,0.0,11.32,289.3742738692113,791.9007940514306,2.1399999999999997,-0.6799999999999997,15.24125085767268,0.0018,0.0,0.0,1551.0
240960.0,0.0,11.32,289.3742738692113,791.9007940514306,2.1399999999999997,-0.6799999999999997,15.24125085767268,0.0018,0.0,0.0,1551.0
241080.0,0.0,11.32,289.3742738692113,791.9007940514306,2.1399999999999997,-0.6799999999999997,15.24125085767268,0.0018,0.0,0.0,1551.0
241200.0,0.0,11.350000000000001,295.7069133537431,791.8172895740262,2.2199999999999984,-0.6499999999999986,15.24125085767268,0.0018,0.0,0.0,1551.0
241320.0,0.0,11.350000000000001,295.7069133537431,791.8172895740262,2.2199999999999984,-0.6499999999999986,15.24125085767268,0.0018,0.0,0.0,1551.0
241440.0,0.0,11.190000000000001,293.12738122693315,792.2628504037788,1.1199999999999997,-0.8099999999999987,15.24125085767268,0.0018,0.0,0.0,1551.0
241560.0,0.0,11.190000000000001,293.12738122693315,792.2628504037788,1.1199999999999997,-0.8099999999999987,15.24125085767268,0.0018,0.0,0.0,1551.0
241680.0,0.0,11.190000000000001,293.12738122693315,792.2628504037788,1.1199999999999997,-0.8099999999999987,15.24125085767268,0.0018,0.0,0.0,1551.0
241800.0,0.0,11.24,296.2250740743294,792.1235587883205,0.6900000000000011,-0.7599999999999998,15.24125085767268,0.0018,0.0,0.0,1551.0
241920.0,0.0,11.24,296.2250740743294,792.1235587883205,0.6900000000000011,-0.7599999999999998,15.24125085767268,0.0018,0.0,0.0,1551.0
242040.0,0.0,11.18,293.5957851369537,792.2907146056008,0.7799999999999983,-0.8200000000000003,15.24125085767268,0.0018,0.0,0.0,1551.0
242160.0,0.0,11.18,293.5957851369537,792.2907146056008,0.7799999999999983,-0.8200000000000003,15.24125085767268,0.0018,0.0,0.0,1551.0
242280.0,0.0,11.18,293.5957851369537,792.2907146056008,0.7799999999999983,-0.8200000000000003,15.24125085767268,0.0018,0.0,0.0,1551.0
242400.0,0.0,10.980000000000002,295.3553790052175,792.8484105297239,0.9699999999999999,-1.0199999999999978,15.24125085767268,0.0018,0.0,0.0,1551.0
242520.0,0.0,10.980000000000002,295.3553790052175,792.8484105297239,0.9699999999999999,-1.0199999999999978,15.24125085767268,0.0018,0.0,0.0,1551.0
242640.0,0.0,10.870000000000001,288.66976917254965,793.1554780783412,0.9100000000000018,-1.129999999999999,15.24125085767268,0.0018,0.0,0.0,1551.0
242760.0,0.0,10.870000000000001,288.66976917254965,793.1554780783412,0.9100000000000018,-1.129999999999999,15.24125085767268,0.0018,0.0,0.0,1551.0
242880.0,0.0,10.870000000000001,288.66976917254965,793.1554780783412,0.9100000000000018,-1.129999999999999,15.24125085767268,0.0018,0.0,0.0,1551.0
243000.0,0.0,10.84,282.3990593684334,793.2392650579615,0.3200000000000001,-1.1600000000000001,15.24125085767268,0.0018,0.0,0.0,1551.0
243120.0,0.0,10.84,282.3990593684334,793.2392650579615,0.3200000000000001,-1.1600000000000001,15.24125085767268,0.0018,0.0,0.0,1551.0
243240.0,0.0,10.799999999999999,280.87617703205865,793.3510085712642,1.0100000000000018,-1.200000000000001,15.24125085767268,0.0018,0.0,0.0,1551.0
243360.0,0.0,10.799999999999999,280.87617703205865,793.3510085712642,1.0100000000000018,-1.200000000000001,15.24125085767268,0.0018,0.0,0.0,1551.0
243480.0,0.0,10.799999999999999,280.87617703205865,793.3510085712642,1.0100000000000018,-1.200000000000001,15.24125085767268,0.0018,0.0,0.0,1551.0
243600.0,0.0,10.799999999999999,285.6543005034086,793.3510085712642,1.4999999999999984,-1.200000000000001,15.24125085767268,0.0018,0.0,0.0,1551.0
243720.0,0.0,10.799999999999999,285.6543005034086,793.3510085712642,1.4999999999999984,-1.200000000000001,15.24125085767268,0.0018,0.0,0.0,1551.0
243840.0,0.0,10.560000000000002,296.13665857049426,794.0221313447197,0.20000000000000023,-1.4399999999999977,15.24125085767268,0.0018,0.0,0.0,1551.0
243960.0,0.0,10.560000000000002,296.13665857049426,794.0221313447197,0.20000000000000023,-1.4399999999999977,15.24125085767268,0.0018,0.0,0.0,1551.0
244080.0,0.0,10.560000000000002,296.13665857049426,794.0221313447197,0.20000000000000023,-1.4399999999999977,15.24125085767268,0.0018,0.0,0.0,1551.0
244200.0,0.0,10.240000000000002,287.4098086221002,794.918729961574,0.05999999999999994,-1.759999999999998,15.24125085767268,0.0018,0.0,0.0,1551.0
244320.0,0.0,10.240000000000002,287.4098086221002,794.918729961574,0.05999999999999994,-1.759999999999998,15.24125085767268,0.0018,0.0,0.0,1551.0
244440.0,0.0,10.050000000000002,277.5264411674892,795.4520440812515,0.6900000000000011,-1.9499999999999975,15.24125085767268,0.0018,0.0,0.0,1551.0
244560.0,0.0,10.050000000000002,277.5264411674892,795.4520440812515,0.6900000000000011,-1.9499999999999975,15.24125085767268,0.0018,0.0,0.0,1551.0
244680.0,0.0,10.050000000000002,277.5264411674892,795.4520440812515,0.6900000000000011,-1.9499999999999975,15.24125085767268,0.0018,0.0,0.0,1551.0
244800.0,0.0,10.21,283.97994866091824,795.0028899061635,0.8299999999999983,-1.7899999999999991,15.24125085767268,0.0018,0.0,0.0,1551.0
244920.0,0.0,10.21,283.97994866091824,795.0028899061635,0.8299999999999983,-1.7899999999999991,15.24125085767268,0.0018,0.0,0.0,1551.0
245040.0,0.0,10.440000000000001,289.62266274219616,794.3581187059152,0.949999999999999,-1.5599999999999987,15.24125085767268,0.0018,0.0,0.0,1551.0
245160.0,0.0,10.440000000000001,289.62266274219616,794.3581187059152,0.949999999999999,-1.5599999999999987,15.24125085767268,0.0018,0.0,0.0,1551.0
245280.0,0.0,10.440000000000001,289.62266274219616,794.3581187059152,0.949999999999999,-1.5599999999999987,15.24125085767268,0.0018,0.0,0.0,1551.0
